Species Name,Assessment ID,Red List Category,Population Trend,Kingdom,Phylum,Class,Order,Family,Genus,2020,2021,2022,2023,2024,2025
Sylvilagus audubonii,Not Found,Unknown,Unknown,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Sylvilagus,2,1,2,3,1,0
Sympetrum corruptum,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Sympetrum,0,0,1,0,0,1
Tamalia coweni,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Tamalia,0,0,0,0,0,1
Taraxacum officinale,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Taraxacum,0,0,2,0,0,3
Thermobia domestica,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Zygentoma,Lepismatidae,Thermobia,1,0,0,0,0,0
Thomomys bottae,Not Found,Unknown,Unknown,Animalia,Chordata,Mammalia,Rodentia,Geomyidae,Thomomys,1,0,1,0,2,1
Thryomanes bewickii,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Thryomanes,1,0,2,0,1,3
Toxicodendron diversilobum,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Toxicodendron,0,0,0,1,1,0
Trachemys scripta,Not Found,Unknown,Unknown,Animalia,Chordata,Testudines,Unknown,Emydidae,Trachemys,1,2,3,1,2,3
Trametes versicolor,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Trametes,0,0,0,1,0,0
Tremella mesenterica,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Tremellaceae,Tremella,0,0,0,1,0,0
Trichoderma hispanicum,Not Found,Unknown,Unknown,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,0,0,1,0,0,0
Tricholoma fracticum,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Tricholoma,0,0,1,0,3,0
Tricholoma terreum,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Tricholoma,0,0,0,0,3,0
Tringa melanoleuca,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Tringa,0,1,0,0,0,0
Troglodytes aedon,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Troglodytes,0,1,0,0,0,0
Tropaeolum majus,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Tropaeolaceae,Tropaeolum,0,0,0,0,0,1
Tubaria furfuracea,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tubariaceae,Tubaria,0,0,0,3,3,0
Turdus migratorius,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,1,1,0,4,0,0
Tyrannus vociferans,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Tyrannus,1,6,6,2,0,1
Tyto furcata,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Strigiformes,Tytonidae,Tyto,0,0,0,0,1,0
Unknown,Not Found,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,13,3,6,17,14,9
Urtica urens,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Urtica,0,1,0,0,0,0
Vanessa annabella,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,0,0,1,0,0,0
Vanessa atalanta,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,0,0,0,0,1,0
Vanessa cardui,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,0,0,0,2,0,0
Vespula pensylvanica,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Vespula,0,0,1,0,0,2
Vidua macroura,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Viduidae,Vidua,0,1,0,0,0,0
Vinca major,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Vinca,2,0,1,2,0,0
Vireo huttoni,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Vireonidae,Vireo,1,1,1,0,0,0
Vireo plumbeus,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Vireonidae,Vireo,0,2,0,0,0,0
Volvopluteus gloiocephalus,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Volvopluteus,0,0,0,0,0,1
Xerasia grisescens,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Byturidae,Xerasia,0,0,1,0,0,0
Zelus renardii,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Reduviidae,Zelus,0,0,0,0,0,1
Zenaida macroura,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Columbiformes,Columbidae,Zenaida,2,9,3,4,5,2
Zonotrichia albicollis,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Zonotrichia,0,1,0,0,0,0
Zonotrichia atricapilla,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Zonotrichia,0,0,1,1,0,1
Zonotrichia leucophrys,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Zonotrichia,4,6,10,2,3,6
Zosterops simplex,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Zosteropidae,Zosterops,0,1,0,0,0,0
