Month,Max Precipitation,Min Precipitation,Avg Precipitation,Max Temperature,Min Temperature,Avg Temperature,Max Soil Moisture,Min Soil Moisture,Avg Soil Moisture,Max Wind Speed,Min Wind Speed,Avg Wind Speed,Evergreen needleleaf forest,Evergreen broadleaf forest,Deciduous needleleaf forest,Deciduous broadleaf forest,Mixed forest,Wooded grassland,Other wooded land,Open shrubland,Savanna,Grassland,Permanent wetlands,Cropland,Urban and built-up,Cropland/natural vegetation mosaic,Snow and ice,Barren or sparsely vegetated,Water,Urban areas,Aegithalidae,Anacardiaceae,Araneidae,Arthoniaceae,Asparagaceae,Asteraceae,Blenniidae,Brachytheciaceae,Caliciaceae,Candelariaceae,Clupeidae,Embiotocidae,Eschrichtiidae,Fossombroniaceae,Geometridae,Gymnuridae,Lecanoraceae,Lottiidae,Lycosidae,Orthotrichaceae,Papaveraceae,Paralichthyidae,Platanaceae,Plethodontidae,Pleuronectidae,Poaceae,Polemoniaceae,Porcellionidae,Ramalinaceae,Rosaceae,Salticidae,Sciaenidae,Population,Amaranthaceae,Amaryllidaceae,Anyphaenidae,Araliaceae,Arecaceae,Blechnaceae,Brassicaceae,Bryaceae,Cactaceae,Clionaidae,Colubridae,Cucurbitaceae,Cyperaceae,Donacidae,Dryopteridaceae,Dysderidae,Ericaceae,Forficulidae,Grossulariaceae,Labridae,Mniaceae,Ostreidae,Paeoniaceae,Pectinidae,Phallaceae,Pinaceae,Plantaginaceae,Platystomatidae,Plumbaginaceae,Podocarpaceae,Polygonaceae,Pottiaceae,Psammobiidae,Pteridaceae,Sciuridae,Scutigeridae,Selaginellaceae,Solenidae,Sparassidae,Tellinidae,Trachelidae,Urticaceae,Veneridae,Acrididae,Euphorbiaceae,Miturgidae,Pentatomidae,Apocynaceae,Boraginaceae,Bromeliaceae,Cervidae,Lecideaceae,Leprocaulaceae,Megasporaceae,Muricidae,Pannariaceae,Peltulaceae,Physalacriaceae,Physciaceae,Ptilogonatidae,Salamandridae,Siphoviridae,Soricidae,Stereocaulaceae,Syngnathidae,Unknown,Verrucariaceae,Bacillariaceae,Cheloniidae,Cynipidae,Dinophysaceae,Ectopsocidae,Fabaceae,Felidae,Garryaceae,Gonyaulacaceae,Gymnodiniaceae,Hydrophyllaceae,Lepismatidae,Liviidae,Margarodidae,Polypodiaceae,Prorocentraceae,Rhinobatidae,Sabellariidae,Salicaceae,Tortricidae,Viburnaceae,Agaricaceae,Anguidae,Candonidae,Caryophyllaceae,Dermestidae,Epialtidae,Erebidae,Geomyidae,Gryllidae,Lamiaceae,Malvaceae,Oceanospirillaceae,Orobanchaceae,Paradoxosomatidae,Pleurobranchidae,Spirobolidae,Trogiidae,Uloboridae,Amblystegiaceae,Asteriidae,Casuarinaceae,Corynidae,Dendronotidae,Dironidae,Discodorididae,Dorididae,Eubranchidae,Ligiidae,Mytilidae,Oxalidaceae,Plagiostomidae,Polyceridae,Pseudococcidae,Scrophulariaceae,Scyliorhinidae,Timmiellaceae,Trichoniscidae,Trichopsocidae,Xanthonychidae,Acanthochitonidae,Actiniidae,Alariaceae,Alcyonidiidae,Alcyoniidae,Amphoriscidae,Aplysiidae,Aplysinidae,Asterinidae,Asteropseidae,Austrosiphonidae,Balanidae,Bugulidae,Callithamniaceae,Campanulariidae,Ceramiaceae,Chalinidae,Champiaceae,Chordariaceae,Cirratulidae,Cleomaceae,Colloniidae,Columbellidae,Corallinaceae,Costariaceae,Cystocloniaceae,Dasyaceae,Delesseriaceae,Derbesiaceae,Desmarestiaceae,Dictyotaceae,Dumontiaceae,Dysideidae,Echinasteridae,Ectocarpaceae,Endocladiaceae,Epitoniidae,Eudendriidae,Euherdmaniidae,Eurystomellidae,Fissurellidae,Flustrellidridae,Fucaceae,Gelidiaceae,Gigartinaceae,Gloiosiphoniaceae,Goniasteridae,Gracilariaceae,Grantiidae,Halichondriidae,Haminoeidae,Hapalidiaceae,Hapalogastridae,Holozoidae,Ischnochitonidae,Kallymeniaceae,Laminariaceae,Lessoniaceae,Leucosoleniidae,Lithophyllaceae,Littorinidae,Lomentariaceae,Membraniporidae,Mephitidae,Metridiidae,Montiaceae,Mopaliidae,Mycalidae,Myrrhinidae,Nemaliaceae,Nyctaginaceae,Onuphidae,Ophidiasteridae,Palinuridae,Palmariaceae,Phalangodidae,Phyllophoraceae,Plexauridae,Pocilloporidae,Polycitoridae,Polyclinidae,Procyonidae,Pseudolividae,Ralfsiaceae,Ranunculaceae,Rhodomelaceae,Sabellidae,Sclerodactylidae,Scytosiphonaceae,Sertulariidae,Tegulidae,Tonicellidae,Trochidae,Tudiclidae,Turbinidae,Ulmaridae,Varunidae,Vermetidae,Viscaceae,Wrangeliaceae,Apiaceae,Auriculariaceae,Betulaceae,Cinclidae,Convolvulaceae,Didelphidae,Fagaceae,Grimmiaceae,Lauraceae,Leporidae,Muridae,Polyporaceae,Rhamnaceae,Solanaceae,Sylviidae,Bolbitiaceae,Crassulaceae,Eumenidae,Geraniaceae,Helicidae,Juglandaceae,Mantidae,Mimetidae,Oligotomidae,Onagraceae,Oxyopidae,Phasianellidae,Rubiaceae,Scombridae,Sphingidae,Strophariaceae,Tephritidae,Verbenaceae,Aizoaceae,Armadillidiidae,Blattidae,Drosophilidae,Ectobiidae,Grapsidae,Octopodidae,Oleaceae,Pluteaceae,Sargassaceae,Varroidae,Balaenopteridae,Botrydiaceae,Cupressaceae,Namaceae,Parmeliaceae,Pholcidae,Phrymaceae,Saxifragaceae,Schizophyllaceae,Zopheridae,Agriolimacidae,Arionidae,Boletaceae,Calyptraeidae,Cheiracanthiidae,Gobiesocidae,Lacertidae,Limacidae,Marasmiaceae,Megomphicidae,Pholadidae,Psathyrellaceae,Psilotaceae,Russulaceae,Strongylocentrotidae,Tricholomataceae,Cambaridae,Cochlicopidae,Desidae,Heterodontidae,Laetiporaceae,Lygaeidae,Oenonidae,Pthiridae,Tamaricaceae,Typhaceae,Zosteropidae,Zygophyllaceae,Amanitaceae,Aytoniaceae,Certhiidae,Conidae,Geomitridae,Hydnaceae,Sapindaceae,Tetraclitidae,Tubariaceae,Acarosporaceae,Cicadellidae,Dendrasteridae,Entomobryidae,Gekkonidae,Gerridae,Numididae,Omphalotaceae,Saccharomycetaceae,Thiaridae,Urolophidae,Vitaceae,Anthessiidae,Cobitidae,Ixodidae,Myrtaceae,Pompilidae,Scolopocryptopidae,Cypraeidae,Hyaloriaceae,Naticidae,Oxychilidae,Rhopalidae,Tropaeolaceae,Diplocystidiaceae,Eriophyidae,Hydnangiaceae,Juncaceae,Lonchodidae,Lumbricidae,Lycoperdaceae,Mycenaceae,Peniophoraceae,Triviidae,Aphalaridae,Blepharipodidae,Cancridae,Caudinidae,Cecidomyiidae,Discidae,Flatidae,Hippidae,Hymenogastraceae,Kalotermitidae,Pipidae,Podoscyphaceae,Sclerogibbidae,Trionychidae,Date,Vegetation Count,Regional Fuel Content,Fire Readiness (%)
2020-01-01,10.2320849895463,0.0,0.3168402988673,25.890000000000043,-6.92999999999995,15.974925227254403,0.4657738804817199,0.1579159200191497,0.3502372029856437,3.84898732633858,0.0418252585237268,1.227859560518753,407.5764705882353,19.0,0,2,13.0,2696.3215686274507,7849.898039215685,673.635294117647,8800.878431372552,13751.360784313732,81.38039215686275,0,21904.952941176474,55.25490196078431,0,391.90196078431376,21347.894117647105,0,,7.0,,,1.0,13.0,,,,,,,1.0,,,,1.0,,,,,,,,,4.0,,,,3.0,1.0,,689715.7619668138,,,,,,,2.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,1.0,6.0,,,,,,,,,1.0,2.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,4.0,2.0,,,,,,,,,,,,,,,2.0,1.0,,,,,,1.0,,8.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,1.0,,1.0,2.0,,,,1.0,,2.0,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,1.0,,,1.0,4.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-01,0.016153846153846154,1.2144650799630883,8.878248
2020-02-01,10.6414556503295,-1.1920917586394353e-05,0.3383193377815,35.39000000000004,-2.75,21.06709419955132,0.4037891030311584,0.1602171063423156,0.305948258240113,4.4909201364451015,0.0960108921294688,1.6453319873141234,407.5764705882353,19.0,0,2,13.0,2696.3215686274507,7849.898039215685,673.635294117647,8800.878431372552,13751.360784313732,81.38039215686275,0,21904.952941176474,55.25490196078431,0,391.90196078431376,21347.894117647105,0,,7.0,,,1.0,13.0,,,,,,,1.0,,,,1.0,,,,,,,,,4.0,,,,3.0,1.0,,689715.7619668138,,,,,,,2.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,1.0,6.0,,,,,,,,,1.0,2.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,4.0,2.0,,,,,,,,,,,,,,,2.0,1.0,,,,,,1.0,,8.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,1.0,,1.0,2.0,,,,1.0,,2.0,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,1.0,,,1.0,4.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-01,0.016153846153846154,1.2144650799630883,27.089924
2020-03-01,42.1945303678512,0.0,4.3149185648459,36.29000000000002,-2.7899999999999636,20.78319506025707,0.4063636660575866,0.1613887399435043,0.3454726697724128,5.611337694203322,0.4157607226991652,2.4530308675876724,407.5764705882353,19.0,0,2,13.0,2696.3215686274507,7849.898039215685,673.635294117647,8800.878431372552,13751.360784313732,81.38039215686275,0,21904.952941176474,55.25490196078431,0,391.90196078431376,21347.894117647105,0,,7.0,,,1.0,13.0,,,,,,,1.0,,,,1.0,,,,,,,,,4.0,,,,3.0,1.0,,689715.7619668138,,,,,,,2.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,1.0,6.0,,,,,,,,,1.0,2.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,4.0,2.0,,,,,,,,,,,,,,,2.0,1.0,,,,,,1.0,,8.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,1.0,,1.0,2.0,,,,1.0,,2.0,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,1.0,,,1.0,4.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-01,0.016153846153846154,1.2144650799630883,5.332029
2020-04-01,51.4353705153212,0.0,3.3231389001633,48.01000000000005,3.0500000000000114,29.875179565417,0.4076874852180481,0.159124881029129,0.3431795079255221,4.354715281474287,0.0153206346120399,1.2080387332760103,407.5764705882353,19.0,0,2,13.0,2696.3215686274507,7849.898039215685,673.635294117647,8800.878431372552,13751.360784313732,81.38039215686275,0,21904.952941176474,55.25490196078431,0,391.90196078431376,21347.894117647105,0,,7.0,,,1.0,13.0,,,,,,,1.0,,,,1.0,,,,,,,,,4.0,,,,3.0,1.0,,689715.7619668138,,,,,,,2.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,1.0,6.0,,,,,,,,,1.0,2.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,4.0,2.0,,,,,,,,,,,,,,,2.0,1.0,,,,,,1.0,,8.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,1.0,,1.0,2.0,,,,1.0,,2.0,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,1.0,,,1.0,4.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-04-01,0.016153846153846154,1.2144650799630883,3.4202285
2020-05-01,7.2050690650939,-2.401736765023088e-05,0.143607990109,58.59000000000003,16.470000000000027,35.334153129910135,0.4043971598148346,0.1516527831554412,0.296106355026798,5.841937771309608,0.0336572475179789,1.4484934340271591,407.5764705882353,19.0,0,2,13.0,2696.3215686274507,7849.898039215685,673.635294117647,8800.878431372552,13751.360784313732,81.38039215686275,0,21904.952941176474,55.25490196078431,0,391.90196078431376,21347.894117647105,0,,7.0,,,1.0,13.0,,,,,,,1.0,,,,1.0,,,,,,,,,4.0,,,,3.0,1.0,,689715.7619668138,,,,,,,2.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,1.0,6.0,,,,,,,,,1.0,2.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,4.0,2.0,,,,,,,,,,,,,,,2.0,1.0,,,,,,1.0,,8.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,1.0,,1.0,2.0,,,,1.0,,2.0,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,1.0,,,1.0,4.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-01,0.016153846153846154,1.2144650799630883,22.016008
2020-06-01,4.407545475828501,0.0,0.1007270989884,60.97000000000003,13.050000000000011,36.99705215226817,0.4032119810581207,0.1488415151834488,0.2760015652077173,5.832248731577581,0.0730183088748188,1.2448697366134256,407.5764705882353,19.0,0,2,13.0,2696.3215686274507,7849.898039215685,673.635294117647,8800.878431372552,13751.360784313732,81.38039215686275,0,21904.952941176474,55.25490196078431,0,391.90196078431376,21347.894117647105,0,,7.0,,,1.0,13.0,,,,,,,1.0,,,,1.0,,,,,,,,,4.0,,,,3.0,1.0,,689715.7619668138,,,,,,,2.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,1.0,6.0,,,,,,,,,1.0,2.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,4.0,2.0,,,,,,,,,,,,,,,2.0,1.0,,,,,,1.0,,8.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,1.0,,1.0,2.0,,,,1.0,,2.0,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,1.0,,,1.0,4.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-06-01,0.016153846153846154,1.2144650799630883,78.00692
2020-07-01,0.6310646851552,0.0,0.0074696745878055784,60.870000000000005,21.850000000000023,41.01528445703826,0.4022424519062042,0.1500056535005569,0.2662503013459724,4.504990542547993,0.6867310128382806,2.009613141457342,407.5764705882353,19.0,0,2,13.0,2696.3215686274507,7849.898039215685,673.635294117647,8800.878431372552,13751.360784313732,81.38039215686275,0,21904.952941176474,55.25490196078431,0,391.90196078431376,21347.894117647105,0,,7.0,,,1.0,13.0,,,,,,,1.0,,,,1.0,,,,,,,,,4.0,,,,3.0,1.0,,689715.7619668138,,,,,,,2.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,1.0,6.0,,,,,,,,,1.0,2.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,4.0,2.0,,,,,,,,,,,,,,,2.0,1.0,,,,,,1.0,,8.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,1.0,,1.0,2.0,,,,1.0,,2.0,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,1.0,,,1.0,4.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-07-01,0.016153846153846154,1.2144650799630883,57.39298
2020-08-01,3.9035379886627,-5.019728632760234e-06,0.1635993047784,59.99000000000001,22.670000000000016,41.48828809967529,0.4014306962490082,0.1456295549869537,0.2645714002037549,4.289760006908736,0.0354798529100057,1.1686663117268454,407.5764705882353,19.0,0,2,13.0,2696.3215686274507,7849.898039215685,673.635294117647,8800.878431372552,13751.360784313732,81.38039215686275,0,21904.952941176474,55.25490196078431,0,391.90196078431376,21347.894117647105,0,,7.0,,,1.0,13.0,,,,,,,1.0,,,,1.0,,,,,,,,,4.0,,,,3.0,1.0,,689715.7619668138,,,,,,,2.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,1.0,6.0,,,,,,,,,1.0,2.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,4.0,2.0,,,,,,,,,,,,,,,2.0,1.0,,,,,,1.0,,8.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,1.0,,1.0,2.0,,,,1.0,,2.0,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,1.0,,,1.0,4.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-08-01,0.016153846153846154,1.2144650799630883,68.027916
2020-09-01,0.9116560219694999,-1.1920917586394353e-05,0.004409395328149981,58.25000000000006,20.77000000000004,38.72220041175035,0.4010631740093231,0.1490637362003326,0.2683770035883629,4.661243011675553,0.0598017742115017,1.4253653647668283,407.5764705882353,19.0,0,2,13.0,2696.3215686274507,7849.898039215685,673.635294117647,8800.878431372552,13751.360784313732,81.38039215686275,0,21904.952941176474,55.25490196078431,0,391.90196078431376,21347.894117647105,0,,7.0,,,1.0,13.0,,,,,,,1.0,,,,1.0,,,,,,,,,4.0,,,,3.0,1.0,,689715.7619668138,,,,,,,2.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,1.0,6.0,,,,,,,,,1.0,2.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,4.0,2.0,,,,,,,,,,,,,,,2.0,1.0,,,,,,1.0,,8.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,1.0,,1.0,2.0,,,,1.0,,2.0,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,1.0,,,1.0,4.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-01,0.016153846153846154,1.2144650799630883,67.87768
2020-10-01,2.2360574486128,-3.1539570954919327e-06,0.04587213896873251,51.25000000000006,9.870000000000005,35.051172484936046,0.4012084305286407,0.1489876955747604,0.2689822095616579,3.773169212024987,0.0057045793594228,1.2594112167900977,407.5764705882353,19.0,0,2,13.0,2696.3215686274507,7849.898039215685,673.635294117647,8800.878431372552,13751.360784313732,81.38039215686275,0,21904.952941176474,55.25490196078431,0,391.90196078431376,21347.894117647105,0,,7.0,,,1.0,13.0,,,,,,,1.0,,,,1.0,,,,,,,,,4.0,,,,3.0,1.0,,689715.7619668138,,,,,,,2.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,1.0,6.0,,,,,,,,,1.0,2.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,4.0,2.0,,,,,,,,,,,,,,,2.0,1.0,,,,,,1.0,,8.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,1.0,,1.0,2.0,,,,1.0,,2.0,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,1.0,,,1.0,4.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-01,0.016153846153846154,1.2144650799630883,47.075397
2020-11-01,17.284274101200403,-1.1920974429813214e-05,0.300119477892,39.170000000000016,3.170000000000016,24.08871996040449,0.4039826989173889,0.1629806905984878,0.2991530061011105,6.910808774591747,0.0302392722638612,1.285867879133611,407.5764705882353,19.0,0,2,13.0,2696.3215686274507,7849.898039215685,673.635294117647,8800.878431372552,13751.360784313732,81.38039215686275,0,21904.952941176474,55.25490196078431,0,391.90196078431376,21347.894117647105,0,,7.0,,,1.0,13.0,,,,,,,1.0,,,,1.0,,,,,,,,,4.0,,,,3.0,1.0,,689715.7619668138,,,,,,,2.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,1.0,6.0,,,,,,,,,1.0,2.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,4.0,2.0,,,,,,,,,,,,,,,2.0,1.0,,,,,,1.0,,8.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,1.0,,1.0,2.0,,,,1.0,,2.0,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,1.0,,,1.0,4.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-01,0.016153846153846154,1.2144650799630883,9.272864
2020-12-01,24.3995070456435,-2.3842403606977317e-05,0.6927481740670001,30.310000000000002,-4.46999999999997,19.57595227190842,0.4038350582122803,0.1630560159683227,0.291695292882339,4.972258380108135,0.0440452835321679,1.811035144359592,407.5764705882353,19.0,0,2,13.0,2696.3215686274507,7849.898039215685,673.635294117647,8800.878431372552,13751.360784313732,81.38039215686275,0,21904.952941176474,55.25490196078431,0,391.90196078431376,21347.894117647105,0,,7.0,,,1.0,13.0,,,,,,,1.0,,,,1.0,,,,,,,,,4.0,,,,3.0,1.0,,689715.7619668138,,,,,,,2.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,1.0,6.0,,,,,,,,,1.0,2.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,4.0,2.0,,,,,,,,,,,,,,,2.0,1.0,,,,,,1.0,,8.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,1.0,,1.0,2.0,,,,1.0,,2.0,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,1.0,,,1.0,4.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-01,0.016153846153846154,1.2144650799630883,26.829853
