Species Name,Assessment ID,Red List Category,Population Trend,Kingdom,Phylum,Class,Order,Family,Genus,Observations_2015,Observations_2016,Observations_2017,Observations_2018,Observations_2019,Observations_2020,Observations_2021,Observations_2022,Observations_2023
Arthonia radiata,Not Found,Unknown,Unknown,Fungi,Ascomycota,Arthoniomycetes,Arthoniales,Arthoniaceae,Arthonia,,,,,,,,,1.0
Aesculus hippocastanum,68084249,Vulnerable,Decreasing,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Aesculus,,,2.0,,,,,,
Vuilleminia comedens,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Corticiales,Vuilleminiaceae,Vuilleminia,1.0,,,,,,,,
Cyanosporus caesius,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Cyanosporus,1.0,,,,,,,,
Primula vulgaris,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Primula,,,,,,12.0,,1.0,
Juncus tenuis,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,Juncus,,,,,,,,1.0,
Ilex altaclerensis,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Aquifoliales,Aquifoliaceae,Ilex,,,,,,,,,1.0
Ranunculus repens,5726616,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculus,,,3.0,,2.0,,,,3.0
Turdus merula,264548442,Least Concern,Increasing,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,18.0,8.0,12.0,20.0,4.0,6.0,24.0,17.0,6.0
Turdus viscivorus,264544715,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,1.0,1.0,,1.0,,1.0,,2.0,
Bulgaria inquinans,Not Found,Unknown,Unknown,Fungi,Ascomycota,Leotiomycetes,Phacidiales,Phacidiaceae,Bulgaria,,1.0,,,,,,,1.0
Stereum hirsutum,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Russulales,Stereaceae,Stereum,,3.0,1.0,1.0,,3.0,,,3.0
Trechispora stevensonii,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,Sistotremataceae,Trechispora,1.0,,,,,,,,
Lutra lutra,218069689,Near Threatened,Decreasing,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,,,1.0,,,,,,
Polytrichum formosum,88382640,Least Concern,Stable,Plantae,Bryophyta,Polytrichopsida,Polytrichales,Polytrichaceae,Polytrichum,,,,,,2.0,,,
Narcissus pseudonarcissus,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Narcissus,,,,,,1.0,,,
Andricus kollari,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Andricus,,,,,,2.0,,,1.0
Alnus glutinosa,80566653,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Alnus,,,1.0,2.0,2.0,3.0,,2.0,3.0
Anthus pratensis,154480081,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Anthus,,,,,,,1.0,,
Chondrostereum purpureum,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cyphellaceae,Chondrostereum,,1.0,1.0,,1.0,,,,
Lamium galeobdolon,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Lamium,,1.0,,,1.0,3.0,,,
Pteridium aquilinum,85427115,Least Concern,Increasing,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dennstaedtiaceae,Pteridium,,1.0,2.0,,,,,,
Mercurialis perennis,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Mercurialis,,,,,1.0,,,,
Dryopteris filix-mas,85425039,Least Concern,Stable,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Dryopteris,,,2.0,,4.0,,,,
Bombycilla garrulus,166341825,Least Concern,Increasing,Animalia,Chordata,Aves,Passeriformes,Bombycillidae,Bombycilla,,,2.0,,,,,,
Ficaria verna,55735247,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ficaria,,,,,1.0,3.0,,,
Syntrichia ruralis,87772829,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Syntrichia,,,,,,,2.0,,
Cytisus scoparius,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Cytisus,,,,,,,,,2.0
Agriopis leucophaearia,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Agriopis,,,,,,,,1.0,
Viscum album,2766017,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Santalales,Viscaceae,Viscum,,,,,,1.0,,,
Erigeron sumatrensis,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Erigeron,,,,2.0,,,,1.0,
Ganoderma applanatum,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Ganoderma,,,,,,3.0,,,
Polystichum setiferum,85427494,Least Concern,Stable,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Polystichum,,,,1.0,,,,,
Achillea millefolium,78457012,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Achillea,,,,,,,,1.0,
Adalia decempunctata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Adalia,,,,2.0,,,,,
Rilaena triangularis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Opiliones,Phalangiidae,Rilaena,,,,1.0,,,,,
Cirsium arvense,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Cirsium,,,1.0,,,,,,
Hypoxylon fragiforme,Not Found,Unknown,Unknown,Fungi,Ascomycota,Sordariomycetes,Xylariales,Hypoxylaceae,Hypoxylon,,2.0,,,,,,,
Rumex obtusifolius,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,,2.0,1.0,,4.0,,,,1.0
Tortula muralis,87757663,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Tortula,,,,,1.0,2.0,4.0,2.0,
Apodemus sylvaticus,221788084,Least Concern,Stable,Animalia,Chordata,Mammalia,Rodentia,Muridae,Apodemus,,3.0,,,,,,,
