Species Name,Assessment ID,Red List Category,Population Trend,Kingdom,Phylum,Class,Order,Family,Genus,Observations_2015,Observations_2016,Observations_2017,Observations_2018,Observations_2019,Observations_2020,Observations_2021,Observations_2022,Observations_2023
Bembidion tetracolum,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bembidion,,,,,,,1.0,,
Lamium galeobdolon,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Lamium,,,,,,1.0,,,
Psyllobora vigintiduopunctata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Psyllobora,,1.0,,,,,,,
Donacia simplex,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Donacia,,,,,,1.0,,,
Oxalis acetosella,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis,,,,,,1.0,,,
Bombus pratorum,57368592,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,,,,,,1.0,,
Uria aalge,166288433,Least Concern,Increasing,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Uria,,,,,1.0,,,,
Ficaria verna,55735247,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ficaria,,,,,,,1.0,,
Agriopis leucophaearia,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Agriopis,,1.0,4.0,,7.0,,,,
Hypera plantaginis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Hypera,,1.0,,,,,,,
Bembidion obtusum,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bembidion,,,,,,,1.0,,
Anthocharis cardamines,53707517,Least Concern,Stable,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Anthocharis,,,,6.0,,,,,
Cyathus striatus,Not Found,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,,,,1.0
Hylesinus varius,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Hylesinus,,,,,,,,,1.0
Corvus frugilegus,166339000,Vulnerable,Decreasing,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,,1.0,1.0,,,2.0,,3.0,1.0
Chloroclysta siterata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Chloroclysta,,,1.0,,1.0,,,,
Prunus padus,61616618,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,,,,,,1.0,,,
Calcarius lapponicus,166427206,Least Concern,Unknown,Animalia,Chordata,Aves,Passeriformes,Calcariidae,Calcarius,,1.0,,,,,,,
Anas crecca,200197945,Least Concern,Increasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,,2.0,3.0,2.0,2.0,2.0,2.0,10.0,8.0
Adalia decempunctata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Adalia,,,,,,,1.0,,
Lithostygnus serripennis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Latridiidae,Lithostygnus,,,,,,,1.0,,
Calidris canutus,154080160,Near Threatened,Decreasing,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,,1.0,2.0,1.0,1.0,,,,
Rumex obtusifolius,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,,,,,2.0,,,,
Microplontus rugulosus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Microplontus,,,,,,1.0,,,
Lithophane ornitopus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lithophane,,1.0,,5.0,3.0,,,,
Actitis hypoleucos,166252539,Least Concern,Decreasing,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Actitis,,1.0,1.0,,,1.0,,,
