Species Name,Assessment ID,Red List Category,Population Trend,Kingdom,Phylum,Class,Order,Family,Genus,Observations_2015,Observations_2016,Observations_2017,Observations_2018,Observations_2019,Observations_2020,Observations_2021,Observations_2022,Observations_2023
Linaria cannabina,166415057,Least Concern,Increasing,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Linaria,,,,,,1.0,1.0,,
Silene dioica,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Silene,,,,,,1.0,1.0,,1.0
Zootoca vivipara,217510164,Least Concern,Unknown,Animalia,Chordata,Squamata,Unknown,Lacertidae,Zootoca,,,,,,12.0,,4.0,2.0
Conistra vaccinii,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Conistra,,,1.0,,,,,1.0,
Formica lemani,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Formica,,,,,,,,1.0,
Gobio gobio,137266233,Least Concern,Unknown,Animalia,Chordata,Unknown,Cypriniformes,Cyprinidae,Gobio,,,,,,,,,2.0
Opisthograptis luteolata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Opisthograptis,,1.0,2.0,,,,1.0,,
Hydropsyche angustipennis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Hydropsyche,,,,2.0,1.0,1.0,,,
Molophilus griseus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Molophilus,,,,1.0,,,,,
Vinca major,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Vinca,,,,,,3.0,1.0,,
Hypnum cupressiforme,87713959,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Hypnales,Hypnaceae,Hypnum,6.0,,,,,,,,
Asperifolia arguta,Not Found,Unknown,Unknown,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Calypogeiaceae,Asperifolia,3.0,,,,,,,,
Ischnura elegans,208836177,Least Concern,Decreasing,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,,,,,2.0,1.0,2.0,,
Aponogeton distachyos,8373720,Least Concern,Unknown,Plantae,Tracheophyta,Liliopsida,Alismatales,Aponogetonaceae,Aponogeton,,,,,,,,1.0,
Rhododendron ponticum,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Rhododendron,,,,,,,,,1.0
Agathidium nigrinum,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Leiodidae,Agathidium,,,,,,,,,1.0
Hydrotaea meteorica,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Muscidae,Hydrotaea,,,,2.0,,,,,
Noctua pronuba,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Noctua,,1.0,2.0,,,,1.0,,1.0
Rhytidiadelphus squarrosus,87737123,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Hypnales,Hylocomiaceae,Rhytidiadelphus,5.0,,,,,,,,
Phyllobius argentatus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Phyllobius,,,,1.0,,,,,
Geomyza tripunctata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Opomyzidae,Geomyza,,,,2.0,,,,,
Cervus elaphus,22155320,Least Concern,Increasing,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Cervus,,,,,,,,,2.0
Bombus terrestris,57372577,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,,,,,,,3.0,
Chorthippus brunneus,74243716,Least Concern,Unknown,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Chorthippus,,,,,,,,,1.0
Nomada lathburiana,21462016,Least Concern,Stable,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Nomada,,,,,1.0,,,,
Fannia lustrator,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Fanniidae,Fannia,,,,3.0,,,,,
Tyria jacobaeae,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Tyria,,,1.0,,,,,,
Claytonia sibirica,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Montiaceae,Claytonia,,,,,,1.0,,,
Vespula vulgaris,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Vespula,,,,,,,1.0,,
Calopteryx splendens,208826598,Least Concern,Stable,Animalia,Arthropoda,Insecta,Odonata,Calopterygidae,Calopteryx,,,,,,,2.0,,
Campylopus introflexus,87771114,Not Applicable,Increasing,Plantae,Bryophyta,Bryopsida,Dicranales,Leucobryaceae,Campylopus,4.0,,,,,,,,
Sylvicola cinctus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Anisopodidae,Sylvicola,,,,1.0,,,,,
Diplophyllum albicans,87839951,Least Concern,Stable,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Diplophyllum,1.0,,,,,,,,
Streblotrichum convolutum,87738521,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Streblotrichum,1.0,,,,,,,,
Xanthorhoe fluctuata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Xanthorhoe,,,1.0,,,,,,
Sericoderus brevicornis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Corylophidae,Sericoderus,,,,,1.0,1.0,,,
Idaea biselata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Idaea,,,1.0,,,,,,
Rhagonycha nigriventris,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Cantharidae,Rhagonycha,,,,1.0,,,,,
Cis castaneus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Ciidae,Cis,,,,,,,,,1.0
Cymbalaria muralis,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Cymbalaria,,,,,,1.0,,2.0,2.0
Alcis repandata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Alcis,,,1.0,,,,,,1.0
Amara praetermissa,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Amara,,,,,,1.0,,,
Limnephilus lunatus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Trichoptera,Limnephilidae,Limnephilus,,,,1.0,,,,,
Nola confusalis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Nolidae,Nola,,,1.0,,,,,,
Coenobia rufa,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Coenobia,,,1.0,,,,,,
Falcaria lacertinaria,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Drepanidae,Falcaria,,,2.0,,,,,,
Aix galericulata,131911544,Least Concern,Decreasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,,1.0,,,,1.0,1.0,,
Lophozia ventricosa,87758766,Least Concern,Stable,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Lophozia,1.0,,,,,,,,
Dicheirotrichus placidus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Dicheirotrichus,,,,1.0,,,,,
Dendrocopos major,166214479,Least Concern,Decreasing,Animalia,Chordata,Aves,Piciformes,Picidae,Dendrocopos,2.0,1.0,,,,3.0,4.0,1.0,3.0
Philoscia muscorum,Not Found,Unknown,Unknown,Animalia,Arthropoda,Malacostraca,Isopoda,Philosciidae,Philoscia,,,,,1.0,,,,
Fringilla montifringilla,264534717,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Fringilla,,,,,,,1.0,,
Chenopodium album,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Chenopodium,,,,,,1.0,,,
Nebria brevicollis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Nebria,,,,,1.0,,,,
Mystacides azureus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Trichoptera,Leptoceridae,Mystacides,,,,,,1.0,,,
Erodium cicutarium,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Erodium,,,1.0,,,,,,
Andrena cineraria,21309047,Least Concern,Unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,Andrena,,,,,1.0,,,,
Stachys sylvatica,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Stachys,,,,,,,1.0,,
Eupithecia pulchellata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Eupithecia,,,2.0,,,,,,
Tadorna tadorna,166197940,Least Concern,Stable,Animalia,Chordata,Aves,Anseriformes,Anatidae,Tadorna,,,,,,,1.0,,1.0
Apis mellifera,42463665,Data Deficient,Unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,,,,,,,,4.0,
Hepialus humuli,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Hepialidae,Hepialus,,,2.0,,,,,,
Erannis defoliaria,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Erannis,,,,1.0,,,,,
Bistorta officinalis,55703643,Least Concern,Increasing,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Bistorta,,,,,,1.0,,,
Prunus cerasifera,19401052,Data Deficient,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,,,,,,1.0,,,
Bembidion lampros,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bembidion,,,,1.0,1.0,,,,
Amara aenea,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Amara,,,,,,,,1.0,
Turdus philomelos,166346863,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,2.0,1.0,,,,2.0,2.0,2.0,3.0
Aegithalos caudatus,264587236,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Aegithalidae,Aegithalos,1.0,,,,,2.0,3.0,1.0,4.0
Pseudoscleropodium purum,88382414,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Pseudoscleropodium,1.0,,,,,,,,
Acalles misellus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Acalles,,,,,,,,,1.0
Pieris napi,53720059,Least Concern,Decreasing,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,,2.0,4.0,1.0,4.0,1.0,,,1.0
Xylota segnis,149168337,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Xylota,,,,3.0,,,,,
Limnephilus luridus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Trichoptera,Limnephilidae,Limnephilus,,,,1.0,,,,,
Libellula depressa,208853768,Least Concern,Stable,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Libellula,,,,1.0,1.0,1.0,1.0,,
Ornithogalum umbellatum,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Ornithogalum,,,,,,1.0,,,1.0
Euthrix potatoria,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Euthrix,,,1.0,,,,,,
Athripsodes aterrimus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Trichoptera,Leptoceridae,Athripsodes,,,,1.0,,,,,
Coloeus monedula,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Corvidae,Coloeus,2.0,2.0,2.0,,,2.0,5.0,2.0,11.0
Larus argentatus,206585142,Least Concern,Decreasing,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,,,,,,,1.0,,1.0
Thereva nobilitata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Therevidae,Thereva,,,,,,,,1.0,
Morellia hortorum,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Muscidae,Morellia,,,,,,,,1.0,
Scopula imitaria,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Scopula,,,2.0,,,,,,
Asplenium ruta-muraria,83504118,Least Concern,Stable,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,,,,,,1.0,,,
Dicranum fuscescens,87768899,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Dicranales,Dicranaceae,Dicranum,2.0,,,,,,,,
Unio pictorum,212997180,Near Threatened,Decreasing,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Unio,,,,,,,1.0,,
Phalera bucephala,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Notodontidae,Phalera,,,2.0,,,,,,
Eulithis pyraliata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Eulithis,,,1.0,,,,,,
Sylvia communis,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Sylviidae,Sylvia,,,,,,1.0,1.0,,
Saxicola rubicola,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Saxicola,,,,,,,1.0,,
Sargus iridatus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Stratiomyidae,Sargus,,,,,,,,3.0,
Rutilus rutilus,58301083,Least Concern,Unknown,Animalia,Chordata,Unknown,Cypriniformes,Cyprinidae,Rutilus,,,,,,,,,4.0
Episyrphus balteatus,149167683,Least Concern,Unknown,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,,,,,,4.0,,6.0,
Araneus sturmi,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Araneus,,,,1.0,,,,,
Succinea putris,107218643,Least Concern,Stable,Animalia,Mollusca,Gastropoda,Stylommatophora,Succineidae,Succinea,,,,,,1.0,,,
Pieris brassicae,53720039,Least Concern,Stable,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,,13.0,12.0,5.0,21.0,,,,
Xestia castanea,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Xestia,,1.0,,,,,,,
Tyto alba,210527163,Least Concern,Decreasing,Animalia,Chordata,Aves,Strigiformes,Tytonidae,Tyto,,,,,,,,,1.0
Hebecnema nigricolor,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Muscidae,Hebecnema,,,,,,,,1.0,
Emberiza schoeniclus,166426048,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,2.0,,,,,,,,2.0
Sorex araneus,226891290,Least Concern,Stable,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Sorex,,1.0,,,,,,,
Hyperaspis pseudopustulata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Hyperaspis,,,,1.0,,,,,
Bellis perennis,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Bellis,,,,,,1.0,,,
Tinca tinca,221244158,Least Concern,Unknown,Animalia,Chordata,Unknown,Cypriniformes,Cyprinidae,Tinca,,,,,,,,,1.0
Bryocoris pteridis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Bryocoris,,,,,,,,1.0,
Kindbergia praelonga,88382580,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Kindbergia,6.0,,,,,,,,
Deilephila elpenor,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Deilephila,,,2.0,,,,,,
Gallinago gallinago,166243239,Vulnerable,Decreasing,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Gallinago,2.0,,,,,,,,
Aeshna grandis,208822987,Vulnerable,Decreasing,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,,,,,,1.0,1.0,7.0,
Fuligo septica,Not Found,Unknown,Unknown,Protozoa,Mycetozoa,Myxomycetes,Physarales,Physaraceae,Fuligo,,,,,,,,,1.0
Alauda arvensis,200204640,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Alaudidae,Alauda,,1.0,,,,,,,
Columba livia,166230154,Least Concern,Unknown,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,,,1.0,,,,,,
Rana temporaria,200721782,Least Concern,Stable,Animalia,Chordata,Amphibia,Anura,Ranidae,Rana,,,,,,2.0,,1.0,1.0
Aythya fuligula,166205462,Near Threatened,Decreasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aythya,,,,,,,1.0,,2.0
Plenogemma phyllantha,87821927,Least Concern,Increasing,Plantae,Bryophyta,Bryopsida,Orthotrichales,Orthotrichaceae,Plenogemma,1.0,,,,,,,,
Tetraphis pellucida,87743440,Least Concern,Stable,Plantae,Bryophyta,Polytrichopsida,Tetraphidales,Tetraphidaceae,Tetraphis,5.0,,,,,,,,
Dysstroma truncata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Dysstroma,,1.0,,,,,,,
Bembidion quadrimaculatum,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bembidion,,,,,,1.0,,,1.0
Andrena fulva,21310215,Data Deficient,Unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,Andrena,,,1.0,,,,,,
Clambus punctulum,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Clambidae,Clambus,,,,,,1.0,,,
Chamaenerion angustifolium,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Chamaenerion,,,,,,,2.0,,
Phyllobius roboretanus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Phyllobius,,,,1.0,,,,,
Chloris chloris,166412593,Least Concern,Decreasing,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,1.0,,,,,,,1.0
Vicia sepium,7173553,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Vicia,,,,,,4.0,,2.0,
Anaplectoides prasina,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Anaplectoides,,,1.0,,,,,,
Altica oleracea,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Altica,,,,1.0,,,,,
Plagiothecium nemorale,87782372,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Hypnales,Plagiotheciaceae,Plagiothecium,1.0,,,,,,,,
Plusia festucae,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Plusia,,,,,,,1.0,,
Cymus melanocephalus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Cymidae,Cymus,,,,,,,,1.0,
Ptychoptera albimanus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Ptychopteridae,Ptychoptera,,,,,,1.0,,,
Centaurea macrocephala,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centaurea,,,,,,,,1.0,
Motacilla alba,166400912,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Motacilla,,,1.0,,,,4.0,,4.0
Rumex acetosella,2764869,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,,,,,1.0,,,,
Borago officinalis,2758153,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Borago,,,,,,,,,1.0
Phasianus colchicus,166454046,Least Concern,Stable,Animalia,Chordata,Aves,Galliformes,Phasianidae,Phasianus,2.0,,,,,2.0,1.0,,8.0
Helina reversio,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Muscidae,Helina,,,,2.0,,,,,
Phaonia subventa,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Muscidae,Phaonia,,,,2.0,,,,,
Chrysogaster virescens,149172702,Near Threatened,Unknown,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Chrysogaster,,,,3.0,,,,,
Lampropteryx suffumata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Lampropteryx,,,1.0,,,,,,
Acalles ptinoides,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Acalles,,,,,,2.0,,,
Rabelera holostea,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Rabelera,,,,,,2.0,2.0,,5.0
Impatiens capensis,67729731,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,,,,,,,3.0,,
Metzgeria furcata,87781385,Least Concern,Stable,Plantae,Marchantiophyta,Jungermanniopsida,Metzgeriales,Metzgeriaceae,Metzgeria,3.0,,,,,,,,
Limax maximus,85577040,Least Concern,Stable,Animalia,Mollusca,Gastropoda,Stylommatophora,Limacidae,Limax,,,,,,,,2.0,
Cidaria fulvata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Cidaria,,,1.0,,,,,,
Anarta myrtilli,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Anarta,,,,1.0,,,,,
Schistochilopsis incisa,87741226,Least Concern,Stable,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Schistochilopsis,1.0,,,,,,,,
Anas platyrhynchos,166199836,Least Concern,Decreasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,2.0,,,,,,5.0,,7.0
Viburnum tinus,121076349,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Viburnum,,,,,,1.0,,1.0,
Geranium pyrenaicum,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,,,,,,1.0,,,
Sitta europaea,199569378,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Sittidae,Sitta,2.0,,,,,3.0,2.0,2.0,
Eristalis intricaria,152281630,Least Concern,Stable,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Eristalis,,,,,,,,3.0,
Fraxinus excelsior,67807718,Near Threatened,Decreasing,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Fraxinus,2.0,,,,,,,1.0,
Grimmia pulvinata,87713761,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Grimmia,2.0,,,,,,,,
Diarsia brunnea,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Diarsia,,,1.0,,,,,,
Sarcophaga carnaria,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Sarcophagidae,Sarcophaga,,,,1.0,,,,,
Sisymbrium officinale,2758495,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Sisymbrium,,,,,,1.0,,,
Erithacus rubecula,166350059,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Erithacus,2.0,2.0,1.0,,,3.0,4.0,2.0,5.0
Callophrys rubi,53706964,Least Concern,Stable,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Callophrys,,,1.0,,,,,,
Phylloscopus collybita,264567918,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Phylloscopidae,Phylloscopus,2.0,,1.0,,1.0,3.0,3.0,2.0,4.0
Microdon mutabilis,149166955,Vulnerable,Decreasing,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Microdon,,,,,1.0,,,3.0,
Coenagrion puella,208828327,Least Concern,Stable,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Coenagrion,,,,,4.0,1.0,,2.0,
Neoascia podagrica,149169449,Least Concern,Decreasing,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Neoascia,,,,1.0,,,,,
Nargus wilkinii,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Leiodidae,Nargus,,,,,,2.0,,,1.0
Fissidens dubius,87769838,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Dicranales,Fissidentaceae,Fissidens,1.0,,,,,,,,
Hydrocotyle ranunculoides,13598469,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Apiales,Araliaceae,Hydrocotyle,,,,,,,,,1.0
Hemithea aestivaria,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Hemithea,,,1.0,,,,,,
Fritillaria meleagris,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Liliales,Liliaceae,Fritillaria,,,,,,1.0,,,
Abramis brama,135068434,Least Concern,Unknown,Animalia,Chordata,Unknown,Cypriniformes,Cyprinidae,Abramis,,,,,,,,,2.0
Ephemera vulgata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Ephemeroptera,Ephemeridae,Ephemera,,,,,,1.0,,,
Phylidorea squalens,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Phylidorea,,,,5.0,,,,,
Mergus merganser,166211915,Least Concern,Increasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Mergus,,,,,,,1.0,,
Lysimachia nemorum,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Lysimachia,,,,,,1.0,,1.0,
Geheebia lurida,Not Found,Unknown,Unknown,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Geheebia,1.0,,,,,,,,
Silo pallipes,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Trichoptera,Goeridae,Silo,,,,1.0,,,,,
Autographa gamma,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Autographa,,1.0,,,,,,,
Ardea cinerea,166317370,Least Concern,Decreasing,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,1.0,,,,,,3.0,,1.0
Delichon urbicum,264561964,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Delichon,,,,,,,1.0,,1.0
Anthocoris nemorum,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Anthocoridae,Anthocoris,,,,1.0,,,,,
Vinca minor,2758273,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Vinca,,,,,,,1.0,,
Carduelis carduelis,199579742,Least Concern,Increasing,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Carduelis,2.0,,2.0,,1.0,,2.0,,2.0
Orchestes fagi,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Orchestes,,,,1.0,,,,,
