Species Name,Assessment ID,Red List Category,Population Trend,Kingdom,Phylum,Class,Order,Family,Genus,Observations_2015,Observations_2016,Observations_2017,Observations_2018,Observations_2019,Observations_2020,Observations_2021,Observations_2022,Observations_2023
Pieris napi,53720059,Least Concern,Decreasing,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,,,,9.0,5.0,1.0,,,
Limnephilus marmoratus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Trichoptera,Limnephilidae,Limnephilus,1.0,,,,,1.0,,,
Limnephilus luridus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Trichoptera,Limnephilidae,Limnephilus,1.0,,,,,,,,
Libellula depressa,208853768,Least Concern,Stable,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Libellula,,,1.0,,2.0,,,,
Abrostola tripartita,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Abrostola,,,,1.0,,,,,
Euthrix potatoria,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Euthrix,,,1.0,,,1.0,,,
Athripsodes aterrimus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Trichoptera,Leptoceridae,Athripsodes,,,,,,1.0,,,
Coloeus monedula,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Corvidae,Coloeus,,,3.0,2.0,3.0,7.0,1.0,4.0,5.0
Larus argentatus,206585142,Least Concern,Decreasing,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,,,,,1.0,,1.0,2.0,5.0
Cornu aspersum,5012868,Least Concern,Stable,Animalia,Mollusca,Gastropoda,Stylommatophora,Helicidae,Cornu,,,,,,,,1.0,
Jackrogersella multiformis,Not Found,Unknown,Unknown,Fungi,Ascomycota,Sordariomycetes,Xylariales,Hypoxylaceae,Jackrogersella,,,,,,,1.0,,
Phalera bucephala,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Notodontidae,Phalera,,,1.0,,,,,,
Sylvia communis,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Sylviidae,Sylvia,,,,,1.0,,1.0,1.0,
Byturus ochraceus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Byturidae,Byturus,,,,,,1.0,,,
Saxicola rubicola,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Saxicola,,,,,,,,1.0,
Melanchra persicariae,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Melanchra,,,1.0,,,,,,
Episyrphus balteatus,149167683,Least Concern,Unknown,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,,,,,,,,,1.0
Lonicera pileata,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Lonicera,,,,,,,2.0,,
Tachybaptus ruficollis,166311395,Least Concern,Stable,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Tachybaptus,,,,1.0,,,,,1.0
Neuraphes elongatulus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Neuraphes,,,,,,,,1.0,1.0
Sorbus aucuparia,112304840,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Sorbus,,,,,,,1.0,,
Pieris brassicae,53720039,Least Concern,Stable,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,,1.0,6.0,,1.0,,,,
Anabolia brevipennis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Trichoptera,Limnephilidae,Anabolia,,,,3.0,,,,1.0,4.0
Hesperocorixa sahlbergi,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Corixidae,Hesperocorixa,,,,,,3.0,,,
Chaetosphaerella phaeostroma,Not Found,Unknown,Unknown,Fungi,Ascomycota,Sordariomycetes,Coronophorales,Chaetosphaerellaceae,Chaetosphaerella,,,,,,,1.0,,
Tyto alba,210527163,Least Concern,Decreasing,Animalia,Chordata,Aves,Strigiformes,Tytonidae,Tyto,1.0,2.0,1.0,,,,,1.0,
Quercus rubra,2305058,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,1.0,,,,,,,,
Melecta albifrons,21463051,Least Concern,Unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Melecta,,,,,,,,1.0,
Emberiza schoeniclus,166426048,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,,,,,1.0,,1.0,2.0,2.0
Sorex araneus,226891290,Least Concern,Stable,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Sorex,,,,,,1.0,,,
Bellis perennis,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Bellis,1.0,,,,,1.0,,,
Bryocoris pteridis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Bryocoris,,,1.0,,,,,,
Kindbergia praelonga,88382580,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Kindbergia,,5.0,,,,,1.0,,
Gallinago gallinago,166243239,Vulnerable,Decreasing,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Gallinago,,,,,,,1.0,,
Rana temporaria,200721782,Least Concern,Stable,Animalia,Chordata,Amphibia,Anura,Ranidae,Rana,1.0,1.0,5.0,,2.0,5.0,1.0,1.0,1.0
Alauda arvensis,200204640,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Alaudidae,Alauda,1.0,,,,1.0,,1.0,2.0,1.0
Columba livia,166230154,Least Concern,Unknown,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,,,2.0,1.0,1.0,,1.0,1.0,3.0
Aythya fuligula,166205462,Near Threatened,Decreasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aythya,,,,,,,,,2.0
Plenogemma phyllantha,87821927,Least Concern,Increasing,Plantae,Bryophyta,Bryopsida,Orthotrichales,Orthotrichaceae,Plenogemma,,2.0,,,,,,,
Tetraphis pellucida,87743440,Least Concern,Stable,Plantae,Bryophyta,Polytrichopsida,Tetraphidales,Tetraphidaceae,Tetraphis,4.0,,,,,,,,
Prasocuris marginella,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Prasocuris,,,,,,,,1.0,
Dysstroma truncata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Dysstroma,,,2.0,2.0,,,,,
Bembidion quadrimaculatum,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bembidion,,,,,,1.0,,2.0,
Andrena fulva,21310215,Data Deficient,Unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,Andrena,1.0,,,,2.0,,,,
Pluvialis apricaria,166262122,Least Concern,Stable,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Pluvialis,,,,1.0,,,,,
Chamaenerion angustifolium,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Chamaenerion,,,,,,1.0,1.0,,
Alcedo atthis,264589271,Least Concern,Decreasing,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Alcedo,,1.0,,,,,,,1.0
Chloris chloris,166412593,Least Concern,Decreasing,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,,,,,1.0,2.0,1.0,5.0
Oxyrrhynchium hians,87778123,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Oxyrrhynchium,,2.0,,,,,2.0,,
Phaedon armoraciae,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Phaedon,,,,,,1.0,,,
Vicia sepium,7173553,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Vicia,,,,,,1.0,,,
Anaplectoides prasina,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Anaplectoides,,,1.0,,,,,,
Psammoecus bipunctatus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Silvanidae,Psammoecus,,,,,,1.0,,,
Tetrix subulata,74530607,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Orthoptera,Tetrigidae,Tetrix,1.0,,,,,,,,
Trametes versicolor,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Trametes,,,,,,,,1.0,
Taxus baccata,95808896,Least Concern,Increasing,Plantae,Tracheophyta,Pinopsida,Pinales,Taxaceae,Taxus,,,,,,,1.0,,
Eupithecia subfuscata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Eupithecia,,,,1.0,,,,,
Ulmus glabra,61966819,Data Deficient,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Ulmaceae,Ulmus,,1.0,,,,,5.0,,
Brassicogethes aeneus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Nitidulidae,Brassicogethes,,,,,,3.0,,,
Motacilla alba,166400912,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Motacilla,,,,1.0,,2.0,1.0,1.0,1.0
Larus canus,166271946,Least Concern,Unknown,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,,,1.0,1.0,,,,,1.0
Phasianus colchicus,166454046,Least Concern,Stable,Animalia,Chordata,Aves,Galliformes,Phasianidae,Phasianus,,1.0,2.0,3.0,1.0,2.0,,4.0,7.0
Lampropteryx suffumata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Lampropteryx,,,,1.0,,,,,
Rabelera holostea,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Rabelera,,,,,,1.0,2.0,1.0,
Euglesa subtruncata,211988432,Least Concern,Decreasing,Animalia,Mollusca,Bivalvia,Sphaeriida,Sphaeriidae,Euglesa,,,,,,1.0,,,
Metzgeria furcata,87781385,Least Concern,Stable,Plantae,Marchantiophyta,Jungermanniopsida,Metzgeriales,Metzgeriaceae,Metzgeria,5.0,1.0,,,,,1.0,,
Cidaria fulvata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Cidaria,,,1.0,,,,,,
Spilarctia lutea,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Spilarctia,,,2.0,,,,,,
Anarta myrtilli,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Anarta,,1.0,,,,,,,
Bombus vestalis,57372998,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,,,,1.0,1.0,,,
Anas platyrhynchos,166199836,Least Concern,Decreasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,1.0,,1.0,1.0,2.0,3.0,1.0,6.0,4.0
Nemurella pictetii,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Plecoptera,Nemouridae,Nemurella,,,,,,2.0,,,
Viburnum tinus,121076349,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Viburnum,,,,,,,1.0,,
Sitta europaea,199569378,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Sittidae,Sitta,2.0,,,,,2.0,2.0,,5.0
Grimmia pulvinata,87713761,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Grimmia,,4.0,,,,,,,
Fraxinus excelsior,67807718,Near Threatened,Decreasing,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Fraxinus,,,,,,,1.0,,
Erithacus rubecula,166350059,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Erithacus,3.0,1.0,4.0,,2.0,8.0,6.0,3.0,13.0
Callophrys rubi,53706964,Least Concern,Stable,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Callophrys,,,,,1.0,,,,
Phylloscopus collybita,264567918,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Phylloscopidae,Phylloscopus,1.0,3.0,1.0,,1.0,1.0,1.0,1.0,
Coenagrion puella,208828327,Least Concern,Stable,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Coenagrion,,5.0,4.0,,,1.0,,,
Nargus wilkinii,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Leiodidae,Nargus,,,,1.0,,,,1.0,
Abramis brama,135068434,Least Concern,Unknown,Animalia,Chordata,Unknown,Cypriniformes,Cyprinidae,Abramis,,,,,,,1.0,,1.0
Phylidorea squalens,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Phylidorea,,1.0,,,,,,,
Aphidecta obliterata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Aphidecta,,,,1.0,,,,,
Silo pallipes,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Trichoptera,Goeridae,Silo,1.0,,,,,,,,
Autographa gamma,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Autographa,,,1.0,,1.0,,,,
Eupithecia tantillaria,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Eupithecia,,,,1.0,,,,,
Ardea cinerea,166317370,Least Concern,Decreasing,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,,,,,1.0,,,3.0,1.0
Nebrioporus depressus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Dytiscidae,Nebrioporus,,1.0,,,,,,,
Delichon urbicum,264561964,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Delichon,,,,,,,,2.0,
Holcus mollis,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Holcus,,1.0,,,,,,,
Cytilus sericeus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Byrrhidae,Cytilus,,,,,,,,1.0,
Fomitopsis betulina,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Fomitopsidaceae,Fomitopsis,,,,,,1.0,3.0,1.0,
Vinca minor,2758273,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Vinca,,,,,,1.0,1.0,1.0,
Carduelis carduelis,199579742,Least Concern,Increasing,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Carduelis,1.0,,1.0,,,2.0,2.0,1.0,5.0
Orchestes fagi,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Orchestes,,,,1.0,,,,,
Oniscus asellus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Malacostraca,Isopoda,Oniscidae,Oniscus,,,,,,,2.0,,
Ocys tachysoides,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Ocys,,,,,,,,,1.0
Wormaldia occipitalis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Trichoptera,Philopotamidae,Wormaldia,1.0,,,,,,,,
Orthosia gracilis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,,,,1.0,,,,,
Talpa europaea,221752008,Least Concern,Unknown,Animalia,Chordata,Mammalia,Soricomorpha,Talpidae,Talpa,1.0,6.0,,,2.0,,1.0,,
Heracleum sphondylium,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Heracleum,,,,,,,4.0,,
Plagiothecium undulatum,88382632,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Hypnales,Plagiotheciaceae,Plagiothecium,5.0,,,,,,,,
Lemna minuta,67729952,Least Concern,Unknown,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Lemna,1.0,,,,,,,,
Prunus laurocerasus,64116707,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,,,,,,,,2.0,
Branta canadensis,166195258,Least Concern,Increasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Branta,2.0,,1.0,,2.0,,,2.0,4.0
Gallinula chloropus,166459135,Least Concern,Decreasing,Animalia,Chordata,Aves,Gruiformes,Rallidae,Gallinula,1.0,,,,,2.0,,2.0,4.0
Phylloscopus trochilus,264584438,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Phylloscopidae,Phylloscopus,,,,,,,,3.0,
Cratoneuron filicinum,87767053,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Hypnales,Amblystegiaceae,Cratoneuron,,2.0,,,,,,,
Bradycellus verbasci,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bradycellus,,,,,,,,,1.0
Brachytheciastrum velutinum,88382484,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Brachytheciastrum,,1.0,,,,,,,
Certhia familiaris,264570283,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Certhiidae,Certhia,2.0,,,,,2.0,,,
Acer campestre,2241515,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,,,,,,,2.0,,
Arabidopsis thaliana,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Arabidopsis,,,,,,,,1.0,
Piezodorus lituratus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Piezodorus,,,,,,,,1.0,
Haematopus ostralegus,200211681,Vulnerable,Decreasing,Animalia,Chordata,Aves,Charadriiformes,Haematopodidae,Haematopus,,,,,1.0,,,,1.0
Pheosia tremula,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Notodontidae,Pheosia,,,,1.0,,,,,
Crataegus monogyna,68083007,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Crataegus,1.0,,,,,,1.0,,
Crangonyx pseudogracilis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Crangonyx,,,1.0,,,,,,
Mamestra brassicae,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Mamestra,,,1.0,,,,,,
Phalacrocorax carbo,166315940,Least Concern,Increasing,Animalia,Chordata,Aves,Suliformes,Phalacrocoracidae,Phalacrocorax,,,,1.0,2.0,2.0,,2.0,3.0
Epilobium tetragonum,5836260,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Epilobium,,,,,,,,1.0,
Cerylon ferrugineum,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Cerylonidae,Cerylon,,,,,,,,1.0,
Bryoerythrophyllum recurvirostrum,87771618,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Bryoerythrophyllum,,1.0,,,,,,,
Gerris lacustris,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Gerridae,Gerris,,,,,,1.0,,,
Digitalis purpurea,2764797,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Digitalis,2.0,,,,,,,,
Limnephilus auricula,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Trichoptera,Limnephilidae,Limnephilus,,,,2.0,,,,,1.0
Draba verna,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Draba,1.0,,,,,,,,
Equisetum sylvaticum,83509740,Least Concern,Stable,Plantae,Tracheophyta,Polypodiopsida,Equisetales,Equisetaceae,Equisetum,,,,,,1.0,,,
Rhyzobius chrysomeloides,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Rhyzobius,,,,,,,1.0,,
Aglais io,53706979,Least Concern,Stable,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Aglais,4.0,3.0,9.0,4.0,12.0,3.0,,,
Harmonia axyridis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Harmonia,2.0,2.0,2.0,,1.0,,,,
Biston strataria,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Biston,1.0,,,2.0,4.0,,,,
Podiceps cristatus,166312625,Least Concern,Stable,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podiceps,,,,,1.0,,,1.0,2.0
Pterostichus minor,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Pterostichus,,,,,,1.0,,1.0,
Radula complanata,87739791,Least Concern,Stable,Plantae,Marchantiophyta,Jungermanniopsida,Porellales,Radulaceae,Radula,1.0,,,,,,,,
Regulus regulus,166445158,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Regulidae,Regulus,,,1.0,,,1.0,1.0,,2.0
Erinaceus europaeus,213411773,Near Threatened,Decreasing,Animalia,Chordata,Mammalia,Erinaceomorpha,Erinaceidae,Erinaceus,1.0,1.0,,4.0,3.0,4.0,7.0,11.0,
Bombus pascuorum,57367495,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,,,1.0,1.0,1.0,,,1.0
Anthophora plumipes,21776296,Least Concern,Unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Anthophora,1.0,,1.0,,1.0,,,3.0,1.0
Velia caprai,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Veliidae,Velia,,,,,,1.0,,,
Plagiomnium undulatum,87781969,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Bryales,Mniaceae,Plagiomnium,1.0,,,,,,,,
Libellula quadrimaculata,208832871,Least Concern,Stable,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Libellula,,3.0,4.0,2.0,,,,,
Trichopteryx carpinata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Trichopteryx,,,1.0,1.0,,,,,
Geranium lucidum,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,,,,,,,,1.0,
Betula pubescens,116337224,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,1.0,,,,,,,,
Ceratocapnos claviculata,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Ceratocapnos,,,,,,1.0,,,
Cyanistes caeruleus,264532201,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Paridae,Cyanistes,3.0,,2.0,,,5.0,6.0,2.0,7.0
Spinus spinus,264582322,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Spinus,,,,,,2.0,,,
Bembidion lunulatum,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bembidion,,,,,,,1.0,,1.0
Rubus idaeus,2765767,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,,,,,,,3.0,1.0,
Nemoura cinerea,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Plecoptera,Nemouridae,Nemoura,,,,,,2.0,,,
Mustela vison,Not Found,Unknown,Unknown,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,,,,1.0,,,,,1.0
Cucullia verbasci,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Cucullia,,,1.0,,,,,,
Orthotrichum anomalum,87727352,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Orthotrichales,Orthotrichaceae,Orthotrichum,,3.0,,,,,,,
Brachythecium mildeanum,87732817,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Brachythecium,,1.0,,,,,,,
Idaea aversata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Idaea,,,1.0,,,,,,
Mnium hornum,87755745,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Bryales,Mniaceae,Mnium,1.0,4.0,,,,,2.0,,
Calliteara pudibunda,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Calliteara,,1.0,1.0,,,,,,
Xylocampa areola,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Xylocampa,3.0,10.0,14.0,7.0,10.0,,,,
Coccinella septempunctata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Coccinella,,2.0,,,4.0,,3.0,3.0,
Nyctalus noctula,216725924,Least Concern,Unknown,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Nyctalus,,,,,,,1.0,,
Acasis viretata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Acasis,,1.0,,,,,,,
Rhynchostegium confertum,87733579,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Rhynchostegium,,2.0,,,,,,,
Prunella modularis,166409165,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Prunellidae,Prunella,,,1.0,,1.0,3.0,2.0,2.0,7.0
Taraxacum officinale,2758459,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Taraxacum,,,,,,,1.0,,
Xestia agathina,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Xestia,,,,,1.0,,,,
Corylus avellana,80567135,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Corylus,1.0,,,,,,3.0,,
Fringilla coelebs,166409759,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Fringilla,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,6.0
Primula veris,2764893,Least Concern,Decreasing,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Primula,,,,,,1.0,,2.0,
Geranium robertianum,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,1.0,,,,,,,,
Atrichum undulatum,87843314,Least Concern,Stable,Plantae,Bryophyta,Polytrichopsida,Polytrichales,Polytrichaceae,Atrichum,1.0,,,,,,,,
Rhopographus filicinus,Not Found,Unknown,Unknown,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unknown,Rhopographus,,,,,,,2.0,,
Calypogeia muelleriana,87793557,Least Concern,Stable,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Calypogeiaceae,Calypogeia,5.0,,,,,,,,
Hirundo rustica,166369730,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Hirundo,2.0,,1.0,,1.0,1.0,,1.0,
Bryum argenteum,87724543,Least Concern,Unknown,Plantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Bryum,,3.0,,,,,,,
Protapion apricans,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Apionidae,Protapion,,,,,,,,1.0,
