Species Name,Invasive,Assessment ID,Red List Category,Population Trend,Kingdom,Phylum,Class,Order,Family,Genus,Observations_2005,Observations_2006,Observations_2007,Observations_2008,Observations_2009,Observations_2010,Observations_2011,Observations_2012,Observations_2013,Observations_2014,Observations_2015,Observations_2016,Observations_2017,Observations_2018,Observations_2019,Observations_2020,Observations_2021,Observations_2022,Observations_2023,Observations_2024
Ailanthus altissima,1,67810745,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Simaroubaceae,Ailanthus,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sonchus asper,1,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Sonchus,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Sturnus vulgaris,1,166360937,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Sturnus,0,0,0,0,0,0,0,0,2,0,0,8,6,0,3,6,5,1,4,0
Cygnus olor,1,166189862,Least Concern,Increasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Cygnus,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Valeriana dioica,0,67731202,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Valeriana,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Athyrium filix-femina,0,85426269,Least Concern,Increasing,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Athyriaceae,Athyrium,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Festuca ovina,0,7244523,Least Concern,Stable,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Festuca,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Astragalus glycyphyllos,0,2758135,Least Concern,Decreasing,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Astragalus,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orchis simia,0,7161744,Least Concern,Decreasing,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Orchis,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
Taxus baccata,0,95808896,Least Concern,Increasing,Plantae,Tracheophyta,Pinopsida,Pinales,Taxaceae,Taxus,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Lysimachia tenella,0,5728157,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Lysimachia,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Campanula rapunculus,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Campanula,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pilosella officinarum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Pilosella,0,3,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chaenorhinum minus,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Chaenorhinum,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lasiommata maera,0,211388770,Least Concern,Stable,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Pararge,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Xysticus kochi,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Araneae,Thomisidae,Xysticus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bromus sterilis,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carex acutiformis,0,84269491,Least Concern,Stable,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Carex,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Galium aparine,0,2765924,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,0,0,0,0,1,0,2,6,0,0,0,0,1,0,0,0,0,0,0,0
Phoenicurus ochruros,0,166353782,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Phoenicurus,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,5,1,0,2,0
Menophra abruptaria,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Menophra,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
Corvus frugilegus,0,166339000,Vulnerable,Decreasing,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,3,0,0,0
Eupatorium cannabinum,1,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Eupatorium,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dryopteris filix-mas,0,85425039,Least Concern,Stable,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Dryopteris,0,0,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0
Eupsilia transversa,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Eupsilia,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Felis catus,1,Not Found,Unknown,Unknown,Animalia,Chordata,Mammalia,Carnivora,Felidae,Felis,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Arum maculatum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Arum,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyclamen purpurascens,0,2475951,Least Concern,Decreasing,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Cyclamen,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Bromus hordeaceus,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cornus sanguinea,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus,0,0,1,2,1,2,4,7,0,0,0,0,0,0,0,0,0,0,0,0
Anodonta cygnea,0,212999971,Vulnerable,Decreasing,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Anodonta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Saxifraga granulata,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0
Arrhenatherum elatius,0,7240670,Least Concern,Stable,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Arrhenatherum,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geranium molle,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orobanche amethystea,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Orobanche,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viburnum opulus,0,2758243,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Viburnum,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Stachys sylvatica,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Stachys,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Urtica urens,0,2766205,Least Concern,Decreasing,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Urtica,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Talpa europaea,0,221752008,Least Concern,Unknown,Animalia,Chordata,Mammalia,Soricomorpha,Talpidae,Talpa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
Viburnum lantana,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Viburnum,1,4,3,1,4,1,6,10,6,2,0,0,0,0,0,0,0,0,0,0
Rubus caesius,0,2765755,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Populus nigra,0,68106816,Data Deficient,Unknown,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Populus,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ajuga chamaepitys,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Ajuga,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Symphytum officinale,0,2758315,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Symphytum,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Speyeria aglaja,0,211413036,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Speyeria,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salvia pratensis,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Papaver rhoeas,0,2764767,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Papaver,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Accipiter gentilis,0,210498540,Least Concern,Unknown,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Galium mollugo,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Galium uliginosum,0,42330756,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ophrys apifera,0,7178911,Least Concern,Unknown,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Ophrys,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
Euphorbia peplus,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Pipistrellus pipistrellus,0,211012245,Least Concern,Stable,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Pipistrellus,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Ornithogalum umbellatum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Ornithogalum,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Lycopus europaeus,0,42319751,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Lycopus,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syringa vulgaris,0,61919345,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Syringa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Agonopterix heracliana,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Depressariidae,Agonopterix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Dryocopus martius,0,264542554,Least Concern,Decreasing,Animalia,Chordata,Aves,Piciformes,Picidae,Dryocopus,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,1,0,0,1,0
Carthamus lanatus,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Carthamus,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Agriopis marginaria,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Agriopis,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Zannichellia palustris,0,96575438,Least Concern,Stable,Plantae,Tracheophyta,Liliopsida,Alismatales,Potamogetonaceae,Zannichellia,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heterogaster urticae,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Heterogastridae,Heterogaster,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Polystichum setiferum,0,85427494,Least Concern,Stable,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Polystichum,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Geranium rotundifolium,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melanargia galathea,0,211384021,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Melanargia,0,0,0,25,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
Pararge aegeria,0,211393133,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Pararge,0,0,0,2,0,0,0,0,8,4,0,0,0,0,0,0,0,4,0,0
Rumex acetosa,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Lysimachia arvensis,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Lysimachia,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lysandra coridon,0,211439457,Least Concern,Stable,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Lysandra,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vulpes vulpes,1,223595579,Least Concern,Increasing,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,0,0,0,2,0,0,0,1,0,3,0,0,2,0,2,1,1,1,0,0
Anyphaena accentuata,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Araneae,Anyphaenidae,Anyphaena,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercurialis annua,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Mercurialis,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Buxus sempervirens,0,68067753,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Buxales,Buxaceae,Buxus,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
Symphyotrichum lanceolatum,0,67731087,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Symphyotrichum,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ribes uva-crispa,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Ribes nigrum,0,2762453,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iris pseudacorus,1,42326782,Least Concern,Stable,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Iris,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Mus musculus,1,221783227,Least Concern,Stable,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Poa nemoralis,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Poa,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipsacus fullonum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Dipsacus,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bromus erectus,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,0,4,1,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Koeleria pyramidata,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Koeleria,0,3,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
Vanessa cardui,0,211421212,Least Concern,Decreasing,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hypericum hirsutum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Hypericaceae,Hypericum,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudopanthera macularia,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Pseudopanthera,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Trifolium incarnatum,0,7231548,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Gallinula chloropus,0,166459135,Least Concern,Decreasing,Animalia,Chordata,Aves,Gruiformes,Rallidae,Gallinula,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0
Fraxinus excelsior,0,67807718,Near Threatened,Decreasing,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Fraxinus,9,1,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mangora acalypha,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Mangora,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pinus nigra,0,95730813,Least Concern,Stable,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eleocharis palustris,0,1017558,Least Concern,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valerianella carinata,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Valerianella,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nymphalis polychloros,0,211418010,Least Concern,Stable,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Nymphalis,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,1,0,0
Convolvulus arvensis,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Convolvulus,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plantago media,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
Ophrys insectifera,0,7153465,Least Concern,Unknown,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Ophrys,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
Chelidonium majus,0,2758225,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Chelidonium,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Diacrisia sannio,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Diacrisia,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Dama dama,0,224359451,Least Concern,Increasing,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Dama,0,0,0,0,0,0,0,0,0,0,0,2,5,0,4,3,1,0,1,0
Ranunculus repens,0,5726616,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculus,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Selinum carvifolia,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Selinum,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nyctalus noctula,0,216725924,Least Concern,Unknown,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Nyctalus,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthyllis vulneraria,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Anthyllis,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sphinx pinastri,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Sphinx,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Thesium humifusum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Santalales,Thesiaceae,Thesium,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coenagrion pulchellum,0,208837994,Least Concern,Stable,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Coenagrion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alopecosa cuneata,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,Alopecosa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orthosia miniosa,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
Lonicera xylosteum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Lonicera,1,1,2,1,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0
Myocastor coypus,1,217343615,Not Applicable,Increasing,Animalia,Chordata,Mammalia,Rodentia,Myocastoridae,Myocastor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Helianthemum sulphureum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Helianthemum,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Daucus carota,0,19412090,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Daucus,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myosotis stricta,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Myosotis,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uloborus walckenaerius,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Araneae,Uloboridae,Uloborus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Macaroeris nidicolens,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Macaroeris,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maniola jurtina,0,211385883,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Maniola,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sagina apetala,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Sagina,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Euphorbia cyparissias,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,0,3,2,1,13,3,2,0,7,1,0,0,0,0,0,0,0,1,0,0
Geranium columbinum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lasiommata megera,0,211398778,Least Concern,Stable,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Pararge,0,0,0,8,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0
Trifolium pratense,0,20156449,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Draba verna,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Draba,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Corynephorus canescens,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Corynephorus,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Carduus nutans,1,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Carduus,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Streptopelia turtur,0,166232970,Vulnerable,Decreasing,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
Pseudoscleropodium purum,0,88382414,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Pseudoscleropodium,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Anemone nemorosa,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Anemone,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poa pratensis,1,78457132,Least Concern,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Poa,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leucanthemum vulgare,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Leucanthemum,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alsophila aescularia,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Alsophila,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0
